contractid,planid,ssa,fips,state,county,enrollment
H0439,3,11460,13115,GA,Floyd,70
H0439,3,11461,13117,GA,Forsyth,21
H0439,3,11462,13119,GA,Franklin,20
H0439,3,11470,13121,GA,Fulton,161
H0439,3,11500,13129,GA,Gordon,26
H0439,3,11520,13133,GA,Greene,14
H0439,3,11530,13135,GA,Gwinnett,159
H0439,3,11540,13137,GA,Habersham,19
H0439,3,11550,13139,GA,Hall,63
H0439,3,11591,13151,GA,Henry,51
H0439,3,11610,13157,GA,Jackson,26
H0439,3,11701,13187,GA,Lumpkin,24
H0439,3,11720,13195,GA,Madison,21
H0439,3,11771,13211,GA,Morgan,12
H0439,3,11790,13217,GA,Newton,44
H0439,3,11801,13221,GA,Oglethorpe,18
H0439,3,11810,13223,GA,Paulding,40
H0439,3,11812,13227,GA,Pickens,15
H0439,3,11830,13233,GA,Polk,28
H0439,3,11841,13247,GA,Rockdale,30
H0439,3,11860,13255,GA,Spalding,32
H0439,3,11861,13257,GA,Stephens,22
H0439,3,11930,13297,GA,Walton,56
H0439,3,11963,13311,GA,White,12
H0439,6,11040,13011,GA,Banks,12
H0439,6,11050,13013,GA,Barrow,49
H0439,6,11060,13015,GA,Bartow,26
H0439,6,11250,13057,GA,Cherokee,15
H0439,6,11260,13059,GA,Clarke,41
H0439,6,11280,13063,GA,Clayton,49
H0439,6,11290,13067,GA,Cobb,158
H0439,6,11370,13089,GA,DeKalb,123
H0439,6,11400,13097,GA,Douglas,69
H0439,6,11460,13115,GA,Floyd,29
H0439,6,11462,13119,GA,Franklin,21
H0439,6,11470,13121,GA,Fulton,133
H0439,6,11500,13129,GA,Gordon,14
H0439,6,11530,13135,GA,Gwinnett,145
H0439,6,11540,13137,GA,Habersham,22
H0439,6,11550,13139,GA,Hall,61
H0439,6,11591,13151,GA,Henry,40
H0439,6,11610,13157,GA,Jackson,17
H0439,6,11701,13187,GA,Lumpkin,27
H0439,6,11720,13195,GA,Madison,21
H0439,6,11790,13217,GA,Newton,33
H0439,6,11800,13219,GA,Oconee,14
H0439,6,11801,13221,GA,Oglethorpe,14
H0439,6,11810,13223,GA,Paulding,37
H0439,6,11830,13233,GA,Polk,11
H0439,6,11841,13247,GA,Rockdale,17
H0439,6,11860,13255,GA,Spalding,17
H0439,6,11930,13297,GA,Walton,37
H0439,6,11963,13311,GA,White,32
H0439,7,11050,13013,GA,Barrow,324
H0439,7,11160,13035,GA,Butts,49
H0439,7,11250,13057,GA,Cherokee,711
H0439,7,11280,13063,GA,Clayton,318
H0439,7,11320,13077,GA,Coweta,228
H0439,7,11370,13089,GA,DeKalb,810
H0439,7,11451,13113,GA,Fayette,194
H0439,7,11461,13117,GA,Forsyth,260
H0439,7,11470,13121,GA,Fulton,815
H0439,7,11530,13135,GA,Gwinnett,939
H0439,7,11591,13151,GA,Henry,264
H0439,7,11790,13217,GA,Newton,204
H0439,7,11812,13227,GA,Pickens,124
H0439,7,11841,13247,GA,Rockdale,140
H0439,7,11860,13255,GA,Spalding,203
H0439,8,11290,13067,GA,Cobb,1759
H0439,8,11400,13097,GA,Douglas,162
H0439,8,11810,13223,GA,Paulding,396
H0439,9,11260,13059,GA,Clarke,273
H0439,9,11462,13119,GA,Franklin,160
H0439,9,11520,13133,GA,Greene,49
H0439,9,11720,13195,GA,Madison,249
H0439,9,11771,13211,GA,Morgan,48
H0439,9,11800,13219,GA,Oconee,109
H0439,9,11801,13221,GA,Oglethorpe,112
H0439,9,11930,13297,GA,Walton,332
H0439,10,11040,13011,GA,Banks,161
H0439,10,11350,13085,GA,Dawson,115
H0439,10,11540,13137,GA,Habersham,368
H0439,10,11550,13139,GA,Hall,981
H0439,10,11610,13157,GA,Jackson,322
H0439,10,11701,13187,GA,Lumpkin,442
H0439,10,11861,13257,GA,Stephens,165
H0439,10,11963,13311,GA,White,325
H0439,11,11060,13015,GA,Bartow,641
H0439,11,11240,13055,GA,Chattooga,233
H0439,11,11460,13115,GA,Floyd,940
H0439,11,11500,13129,GA,Gordon,470
H0439,11,11830,13233,GA,Polk,374
H0439,12,11040,13011,GA,Banks,26
H0439,12,11050,13013,GA,Barrow,56
H0439,12,11060,13015,GA,Bartow,52
H0439,12,11190,13045,GA,Carroll,19
H0439,12,11240,13055,GA,Chattooga,32
H0439,12,11250,13057,GA,Cherokee,29
H0439,12,11260,13059,GA,Clarke,52
H0439,12,11280,13063,GA,Clayton,44
H0439,12,11290,13067,GA,Cobb,88
H0439,12,11320,13077,GA,Coweta,19
H0439,12,11350,13085,GA,Dawson,15
H0439,12,11370,13089,GA,DeKalb,107
H0439,12,11400,13097,GA,Douglas,34
H0439,12,11451,13113,GA,Fayette,11
H0439,12,11460,13115,GA,Floyd,90
H0439,12,11461,13117,GA,Forsyth,21
H0439,12,11462,13119,GA,Franklin,25
H0439,12,11470,13121,GA,Fulton,142
H0439,12,11500,13129,GA,Gordon,33
H0439,12,11530,13135,GA,Gwinnett,132
H0439,12,11540,13137,GA,Habersham,94
H0439,12,11550,13139,GA,Hall,110
H0439,12,11591,13151,GA,Henry,32
H0439,12,11610,13157,GA,Jackson,33
H0439,12,11701,13187,GA,Lumpkin,63
H0439,12,11720,13195,GA,Madison,14
H0439,12,11790,13217,GA,Newton,18
H0439,12,11801,13221,GA,Oglethorpe,17
H0439,12,11810,13223,GA,Paulding,26
H0439,12,11830,13233,GA,Polk,36
H0439,12,11841,13247,GA,Rockdale,17
H0439,12,11860,13255,GA,Spalding,47
H0439,12,11861,13257,GA,Stephens,36
H0439,12,11930,13297,GA,Walton,31
H0439,12,11963,13311,GA,White,130
H0439,13,11220,13051,GA,Chatham,14
H0710,33,11050,13013,GA,Barrow,26
H0710,33,11060,13015,GA,Bartow,12
H0710,33,11160,13035,GA,Butts,24
H0710,33,11220,13051,GA,Chatham,81
H0710,33,11250,13057,GA,Cherokee,73
H0710,33,11280,13063,GA,Clayton,66
H0710,33,11290,13067,GA,Cobb,106
H0710,33,11370,13089,GA,DeKalb,134
H0710,33,11400,13097,GA,Douglas,50
H0710,33,11451,13113,GA,Fayette,22
H0710,33,11461,13117,GA,Forsyth,21
H0710,33,11470,13121,GA,Fulton,97
H0710,33,11530,13135,GA,Gwinnett,48
H0710,33,11550,13139,GA,Hall,24
H0710,33,11570,13143,GA,Haralson,14
H0710,33,11591,13151,GA,Henry,24
H0710,33,11600,13153,GA,Houston,13
H0710,33,11660,13175,GA,Laurens,14
H0710,33,11780,13215,GA,Muscogee,12
H0710,33,11830,13233,GA,Polk,23
H0710,33,11840,13245,GA,Richmond,42
H0710,33,11841,13247,GA,Rockdale,19
H0710,33,11860,13255,GA,Spalding,11
H0710,33,11950,13303,GA,Washington,40
H1109,5,11090,13021,GA,Bibb,79
H1109,5,11470,13121,GA,Fulton,330
H1109,5,11530,13135,GA,Gwinnett,351
H1109,5,11600,13153,GA,Houston,94
H1109,5,11650,13169,GA,Jones,13
H1109,5,11811,13225,GA,Peach,19
H1109,5,11912,13289,GA,Twiggs,11
H1109,6,11550,13139,GA,Hall,171
H1111,11,11090,13021,GA,Bibb,320
H1111,11,11220,13051,GA,Chatham,493
H1111,11,11250,13057,GA,Cherokee,596
H1111,11,11280,13063,GA,Clayton,329
H1111,11,11290,13067,GA,Cobb,1587
H1111,11,11310,13073,GA,Columbia,485
H1111,11,11370,13089,GA,DeKalb,1510
H1111,11,11461,13117,GA,Forsyth,302
H1111,11,11470,13121,GA,Fulton,1846
H1111,11,11580,13145,GA,Harris,64
H1111,11,11591,13151,GA,Henry,253
H1111,11,11780,13215,GA,Muscogee,274
H1111,11,11840,13245,GA,Richmond,733
H1112,6,11050,13013,GA,Barrow,41
H1112,6,11060,13015,GA,Bartow,30
H1112,6,11090,13021,GA,Bibb,59
H1112,6,11110,13025,GA,Brantley,14
H1112,6,11130,13029,GA,Bryan,42
H1112,6,11150,13033,GA,Burke,32
H1112,6,11160,13035,GA,Butts,37
H1112,6,11170,13039,GA,Camden,19
H1112,6,11190,13045,GA,Carroll,54
H1112,6,11220,13051,GA,Chatham,582
H1112,6,11230,13053,GA,Chattahoochee,14
H1112,6,11250,13057,GA,Cherokee,60
H1112,6,11260,13059,GA,Clarke,23
H1112,6,11280,13063,GA,Clayton,497
H1112,6,11290,13067,GA,Cobb,400
H1112,6,11291,13069,GA,Coffee,14
H1112,6,11310,13073,GA,Columbia,122
H1112,6,11320,13077,GA,Coweta,31
H1112,6,11360,13087,GA,Decatur,12
H1112,6,11370,13089,GA,DeKalb,1198
H1112,6,11380,13091,GA,Dodge,12
H1112,6,11400,13097,GA,Douglas,157
H1112,6,11440,13107,GA,Emanuel,18
H1112,6,11451,13113,GA,Fayette,30
H1112,6,11460,13115,GA,Floyd,26
H1112,6,11461,13117,GA,Forsyth,50
H1112,6,11470,13121,GA,Fulton,1665
H1112,6,11490,13127,GA,Glynn,130
H1112,6,11520,13133,GA,Greene,20
H1112,6,11530,13135,GA,Gwinnett,585
H1112,6,11550,13139,GA,Hall,11
H1112,6,11580,13145,GA,Harris,42
H1112,6,11591,13151,GA,Henry,191
H1112,6,11600,13153,GA,Houston,33
H1112,6,11620,13163,GA,Jefferson,19
H1112,6,11680,13179,GA,Liberty,80
H1112,6,11700,13185,GA,Lowndes,112
H1112,6,11702,13189,GA,McDuffie,61
H1112,6,11703,13191,GA,McIntosh,34
H1112,6,11740,13199,GA,Meriwether,28
H1112,6,11760,13207,GA,Monroe,12
H1112,6,11780,13215,GA,Muscogee,805
H1112,6,11790,13217,GA,Newton,118
H1112,6,11810,13223,GA,Paulding,123
H1112,6,11811,13225,GA,Peach,12
H1112,6,11830,13233,GA,Polk,18
H1112,6,11840,13245,GA,Richmond,610
H1112,6,11841,13247,GA,Rockdale,122
H1112,6,11860,13255,GA,Spalding,123
H1112,6,11862,13259,GA,Stewart,43
H1112,6,11880,13263,GA,Talbot,25
H1112,6,11890,13275,GA,Thomas,16
H1112,6,11900,13277,GA,Tift,11
H1112,6,11910,13285,GA,Troup,48
H1112,6,11921,13295,GA,Walker,13
H1112,6,11930,13297,GA,Walton,62
H1112,6,11940,13299,GA,Ware,14
H1112,6,11970,13313,GA,Whitfield,14
H1112,33,11030,13009,GA,Baldwin,15
H1112,33,11050,13013,GA,Barrow,29
H1112,33,11060,13015,GA,Bartow,28
H1112,33,11080,13019,GA,Berrien,11
H1112,33,11090,13021,GA,Bibb,93
H1112,33,11130,13029,GA,Bryan,16
H1112,33,11150,13033,GA,Burke,48
H1112,33,11160,13035,GA,Butts,14
H1112,33,11170,13039,GA,Camden,39
H1112,33,11190,13045,GA,Carroll,74
H1112,33,11220,13051,GA,Chatham,284
H1112,33,11250,13057,GA,Cherokee,22
H1112,33,11260,13059,GA,Clarke,33
H1112,33,11280,13063,GA,Clayton,277
H1112,33,11290,13067,GA,Cobb,192
H1112,33,11291,13069,GA,Coffee,16
H1112,33,11300,13071,GA,Colquitt,20
H1112,33,11310,13073,GA,Columbia,45
H1112,33,11320,13077,GA,Coweta,28
H1112,33,11340,13081,GA,Crisp,11
H1112,33,11370,13089,GA,DeKalb,582
H1112,33,11400,13097,GA,Douglas,83
H1112,33,11421,13103,GA,Effingham,12
H1112,33,11440,13107,GA,Emanuel,17
H1112,33,11451,13113,GA,Fayette,23
H1112,33,11460,13115,GA,Floyd,18
H1112,33,11461,13117,GA,Forsyth,22
H1112,33,11470,13121,GA,Fulton,958
H1112,33,11490,13127,GA,Glynn,96
H1112,33,11520,13133,GA,Greene,14
H1112,33,11530,13135,GA,Gwinnett,258
H1112,33,11550,13139,GA,Hall,15
H1112,33,11580,13145,GA,Harris,20
H1112,33,11591,13151,GA,Henry,96
H1112,33,11600,13153,GA,Houston,43
H1112,33,11620,13163,GA,Jefferson,24
H1112,33,11630,13165,GA,Jenkins,14
H1112,33,11680,13179,GA,Liberty,74
H1112,33,11700,13185,GA,Lowndes,131
H1112,33,11702,13189,GA,McDuffie,36
H1112,33,11703,13191,GA,McIntosh,22
H1112,33,11720,13195,GA,Madison,16
H1112,33,11740,13199,GA,Meriwether,25
H1112,33,11760,13207,GA,Monroe,16
H1112,33,11780,13215,GA,Muscogee,507
H1112,33,11790,13217,GA,Newton,71
H1112,33,11810,13223,GA,Paulding,45
H1112,33,11811,13225,GA,Peach,11
H1112,33,11830,13233,GA,Polk,18
H1112,33,11832,13237,GA,Putnam,12
H1112,33,11840,13245,GA,Richmond,384
H1112,33,11841,13247,GA,Rockdale,69
H1112,33,11850,13251,GA,Screven,15
H1112,33,11860,13255,GA,Spalding,72
H1112,33,11862,13259,GA,Stewart,17
H1112,33,11880,13263,GA,Talbot,13
H1112,33,11890,13275,GA,Thomas,19
H1112,33,11900,13277,GA,Tift,13
H1112,33,11910,13285,GA,Troup,55
H1112,33,11920,13293,GA,Upson,11
H1112,33,11921,13295,GA,Walker,13
H1112,33,11930,13297,GA,Walton,49
H1112,33,11940,13299,GA,Ware,20
H1112,33,11950,13303,GA,Washington,16
H1112,33,11960,13305,GA,Wayne,15
H1112,34,11050,13013,GA,Barrow,12
H1112,34,11090,13021,GA,Bibb,36
H1112,34,11130,13029,GA,Bryan,14
H1112,34,11150,13033,GA,Burke,11
H1112,34,11170,13039,GA,Camden,16
H1112,34,11190,13045,GA,Carroll,15
H1112,34,11220,13051,GA,Chatham,121
H1112,34,11250,13057,GA,Cherokee,16
H1112,34,11280,13063,GA,Clayton,72
H1112,34,11290,13067,GA,Cobb,68
H1112,34,11310,13073,GA,Columbia,56
H1112,34,11320,13077,GA,Coweta,12
H1112,34,11370,13089,GA,DeKalb,143
H1112,34,11400,13097,GA,Douglas,37
H1112,34,11451,13113,GA,Fayette,12
H1112,34,11460,13115,GA,Floyd,11
H1112,34,11470,13121,GA,Fulton,120
H1112,34,11490,13127,GA,Glynn,26
H1112,34,11530,13135,GA,Gwinnett,62
H1112,34,11550,13139,GA,Hall,11
H1112,34,11580,13145,GA,Harris,16
H1112,34,11591,13151,GA,Henry,35
H1112,34,11600,13153,GA,Houston,29
H1112,34,11620,13163,GA,Jefferson,15
H1112,34,11660,13175,GA,Laurens,11
H1112,34,11680,13179,GA,Liberty,54
H1112,34,11691,13183,GA,Long,12
H1112,34,11700,13185,GA,Lowndes,48
H1112,34,11702,13189,GA,McDuffie,15
H1112,34,11780,13215,GA,Muscogee,208
H1112,34,11790,13217,GA,Newton,28
H1112,34,11810,13223,GA,Paulding,25
H1112,34,11840,13245,GA,Richmond,220
H1112,34,11841,13247,GA,Rockdale,28
H1112,34,11860,13255,GA,Spalding,16
H1112,34,11890,13275,GA,Thomas,13
H1112,34,11910,13285,GA,Troup,14
H1112,34,11930,13297,GA,Walton,11
H1112,38,11050,13013,GA,Barrow,121
H1112,38,11060,13015,GA,Bartow,69
H1112,38,11160,13035,GA,Butts,143
H1112,38,11190,13045,GA,Carroll,148
H1112,38,11200,13047,GA,Catoosa,18
H1112,38,11240,13055,GA,Chattooga,16
H1112,38,11250,13057,GA,Cherokee,300
H1112,38,11260,13059,GA,Clarke,56
H1112,38,11280,13063,GA,Clayton,741
H1112,38,11290,13067,GA,Cobb,357
H1112,38,11320,13077,GA,Coweta,108
H1112,38,11370,13089,GA,DeKalb,1840
H1112,38,11400,13097,GA,Douglas,502
H1112,38,11430,13105,GA,Elbert,26
H1112,38,11450,13111,GA,Fannin,14
H1112,38,11451,13113,GA,Fayette,98
H1112,38,11460,13115,GA,Floyd,52
H1112,38,11461,13117,GA,Forsyth,130
H1112,38,11462,13119,GA,Franklin,26
H1112,38,11470,13121,GA,Fulton,1750
H1112,38,11471,13123,GA,Gilmer,12
H1112,38,11500,13129,GA,Gordon,17
H1112,38,11520,13133,GA,Greene,31
H1112,38,11530,13135,GA,Gwinnett,1049
H1112,38,11540,13137,GA,Habersham,14
H1112,38,11550,13139,GA,Hall,48
H1112,38,11560,13141,GA,Hancock,11
H1112,38,11570,13143,GA,Haralson,21
H1112,38,11580,13145,GA,Harris,15
H1112,38,11581,13147,GA,Hart,20
H1112,38,11590,13149,GA,Heard,13
H1112,38,11591,13151,GA,Henry,481
H1112,38,11610,13157,GA,Jackson,31
H1112,38,11611,13159,GA,Jasper,34
H1112,38,11651,13171,GA,Lamar,25
H1112,38,11720,13195,GA,Madison,27
H1112,38,11771,13211,GA,Morgan,16
H1112,38,11772,13213,GA,Murray,13
H1112,38,11780,13215,GA,Muscogee,98
H1112,38,11790,13217,GA,Newton,388
H1112,38,11800,13219,GA,Oconee,18
H1112,38,11801,13221,GA,Oglethorpe,13
H1112,38,11810,13223,GA,Paulding,657
H1112,38,11812,13227,GA,Pickens,39
H1112,38,11821,13231,GA,Pike,15
H1112,38,11830,13233,GA,Polk,37
H1112,38,11832,13237,GA,Putnam,28
H1112,38,11841,13247,GA,Rockdale,304
H1112,38,11860,13255,GA,Spalding,218
H1112,38,11861,13257,GA,Stephens,14
H1112,38,11910,13285,GA,Troup,23
H1112,38,11920,13293,GA,Upson,20
H1112,38,11921,13295,GA,Walker,34
H1112,38,11930,13297,GA,Walton,261
H1112,38,11970,13313,GA,Whitfield,28
H1112,39,11110,13025,GA,Brantley,42
H1112,39,11130,13029,GA,Bryan,171
H1112,39,11150,13033,GA,Burke,115
H1112,39,11170,13039,GA,Camden,85
